text,label
hüquqlarını,hüquqlarını
Parkda,parkda
movzunjn,mövzunun
iwlemeyende,işləməyəndə
götürmüşdüçox,götürmüşdü çox
Binalar,binalar
tmm,tamam
tşk,təşəkkür
dedinizki1,dediniz ki
Dəqiqləşdirib,dəqiqləşdirib
secile,seçilə
hərəkətinin,hərəkətinin
melim,müəllim
heycanlansam,həyəcanlansam
diqqətsizliyə,diqqətsizliyə
catdiracam,çatdıracam
belalidi,bəlalıdır
beline,belinə
İstəyə,istəyə
deneli,deməli
oldume,oldum
Təbəssüm,təbəssüm
yandirmamalidi,yandırmamalıdır
qaçıran,qaçıran
getmirik,getmirik
ötsə,ötsə
yandirirlir,yandırılır
seçilmiş,seçilmiş
Qaldığım,qaldığım
oxuyana,oxuyana
qoroq,qoruq
olunmayanları,olunmayanları
hazırlaşırdim,hazırlaşırdım
Pulla,pulla
şəxslə,şəxslə
xerclerin,xərclərin
kecirmey,keçirmək
ikisuliylə,ikisiylə
ikidəyəm,ikidəyəm
Proqramlarda,proqramlarda
öyrənməyim,öyrənməyim
sualdayığ,sualdayıq
transfer,transfer
mulku,mülki
tesdiqleyen,təsdiqləyən
Ver,ver
Qocaya,qocaya
qabiliyyətinin,qabiliyyətinin
75-ci,75-ci
Cabab,cavab
verdinizse,verdinizsə
aslıdı,asılıdır
duru,duru
And,and
heyecanlanim,həyəcanlanım
yadınızdadırsa,yadınızdadırsa
Motosikletlerde,motosikletlər də
Şto,şto
geliridi,gəliridir
səhərdəndi,səhərdəndir
artanda,artanda
trapesiyanın,trapesiyanın
tay,tay
Deyəkki,deyək ki
Sabahi,sabahı
orasida,orası da
büdcədən,büdcədən
omurlu,ömürlü
manevrlərin,manevrlərin
vergiye,vergiyə
unudarsız,unudarsınız
zolaqlıda,zolaqlı da
hazrlaşaq,hazırlaşaq
Neysee,nəysə
imtahandir,imtahandır
parkinin,parkının
Yanilirsiz,yanılırsınız
YuxRda,yuxarıda
çəkilmişdir,çəkilmişdir
yolduki,yoldur ki
3-4arasinda,3-4 arasında
Aydındi,aydındır
qranul,qranul
İnanırsınız,inanırsınız
gömrükdə,gömrükdə
traktoru,traktoru
Werhsizlerden,şərhsizlərdən
artırıldı,artırıldı
dəstələrini,dəstələrini
hesablandigi,hesablandığı
tormozlanir,tormozlanır
məktubuzu,məktubunuzu
rezidentintle,rezidentinlə
gedisdi,gedişdir
Yazıram,yazıram
muzakirelerde,müzakirələrdə
təqaüdlərdən,təqaüdlərdən
dəyişibsə,dəyişibsə
ölçür,ölçür
etsinler,etsinlər
bayramina,bayramına
MEN,mən
nəyinəsən,neyləsən
Artiqdirsa,artıqdırsa
zolağina,zolağına
Gormusen,görmüsən
tondan,tondan
ezberlemekdi,əzbərləməkdir
fikirdesiz,fikirdəsiniz
kəsiləndə,kəsiləndə
cıxanda,çıxanda
Motosikletdə,motosikletdə
uzunde,üzündə
keçəcəkdi,keçəcəkdir
Yalnir,yalnız
zidiyyet,ziddiyyət
oyretsin,öyrətsin
Sürətləndirmədən,sürətləndirmədən
Yedək,yedək
isliyirem,işləyirəm
edilmeyibse,edilməyibsə
divident,divident
pdfnen,pdf-lə
subyektinin,subyektinin
nəticəsi,nəticəsi
qabağdadı,qabağdadır
dəfələrdə,dəfələrdə
katoqoryalı,kateqoriyalı
ustunluye,üstünlüyə
Maniye,maneə
tezeni,təzəni
herede,hərədə
Bugunden,bugündən
olinur,olunur
xettli,xəttli
attestasiyasının,attestasiyasının
məhdudlaşdırmamaq,məhdudlaşdırmamaq
Zolaqlara,zolaqlara
Eninə,eninə
Zərəçəkmiş,zərərçəkmiş
hansilardi,hansılardır
geldizse,gəldinizsə
Atmışdılar,atmışdılar
olacağda,olacaq da
olalar,olalar
qagandir,qadağandır
Çay,çay
kəsişənde,kəsişəndə
xoşdur,xoşdur
kesilirem,kəsilirəm
cawdirmiyin,çaşdırmayın
isleyirse,işləyirsə
MasaAllah,maşAllah
iştirakçılara,iştirakçılara
çıxarkən,çıxarkən
görükmur,görülmür
önərə,önərə
dönmürsə,dönmürsə
hechbir,heç bir
hagda,haqda
ILK,ilk
qosulardim,qoşulardım
maraqlisi,maraqlısı
sayildi,sayıldı
ruscadi,ruscadır
məqamlara,məqamlara
dedishsjsj,dedi
aparatla,aparatla
eletdirmishdim,elətdirmişdim
yanibsa,yanıbsa
verilməsindən,verilməsindən
Qosqusu,qoşqusu
Razisiz,razısınız
metne,mətnə
gətirsinlər,gətirsinlər
baxmisiniz,baxmısınız
yandırsaydı,yandırsaydı
qişasını,qişasını
maşınnarında,maşınlarında
hğmçinin,həmçinin
logika,logika
rayondada,rayonda da
2018dən,2018-dən
yagiwli,yağışlı
elanların,elanların
eləmirdi,eləmirdi
döyüşçülərin,döyüşçülərin
oxumaqdı,oxumaqdır
tamamlayın,tamamlayın
Məcəlləni,məcəlləni
yayınıb,yayınıb
dəyərinde,dəyərində
başlayanlar,başlayanlar
yaxna,yaxına
sesinize,səsinizə
Vurma,vurma
ynır,yanır
Alınmadıye,alınmadı
Getsem,getsəm
Fergi,fərqi
duwure,düşür
Terif,tərif
beyindi,beyindir
səflik,səhvlik
teyinatli,təyinatlı
yandırmağ,yandırmaq
agsu,Ağsu
məntəqədən,məntəqədən
İşlənmiş,işlənmiş
qalanlari,qalanları
dovrunde,dövründə
istiqametlini,istiqamətlini
dilidir,dilidir
Olamaz,olmaz
bilmeyecekdilerelmler,bilməyəcəkdilər elmlər
Beyninin,beyninin
müəssisəsindən,müəssisəsindən
ballıq,ballıq
deyiwse,dəyişsə
direwirsiz,dirəşirsiniz
ollara,onlara
Qarşıdakının,qarşıdakının
gozluyub,gözlüyüb
Raci,Razi
salinmasi,salınması
xetlerinin,xətlərinin
xana,xana
Audit,audit
optimist,optimist
anketi,anketi
dinlemek,dinləmək
Menegore,mənə görə
Dersini,dərsini
geriyedönme,geriyə dönmə
təsisçisi,təsisçisi
funksiyalarının,funksiyalarının
taxmıram,taxmıram
itkilər,itkilər
gozleyiremsehvlerimi,gözləyirəm səhvlərimi
Debet,debet
Çıxan,çıxan
bilmiremse,bilmirəmsə
uaradi,haradır
unutmayaq,unutmayaq
ağrıyır,ağrıyır
Məntiqdə,məntiqdə
Adivi,adını
körpülərin,körpülərin
gelirsizse,gəlirsinizsə
prablemin,problemin
akademiyasi,akademiyası
orayla,orayla
biliklərinizi,biliklərinizi
bayrama,bayrama
alarığ,alarıq
Adminimiz,adminimiz
getməsinə,getməsinə
atilibmi,atılıbmı
imtaxan,imtahan
rahatiq,rahatıq
alverci,alverçi
yolayiricidi,yolayrıcıdır
civine,cibinə
dayanıqlı,dayanıqlı
vesaitlerinin,vəsaitlərinin
2020nin,2020-nin
TEST,test
veziyetle,vəziyyətlə
gedirəmdə,gedirəm də
zolaqda,zolaqda
goturmediler,götürmədilər
bilmirəmdə,bilmirəm də
Testə,testə
ikincide,ikinci də
qariwdiriramhsjshs,qarışdırıram
perde,pərdə
dayanmasın,dayanmasın
Komputerler,komputerlər
olmayanada,olmayana da
Weki,Şəki
Yığışaq,yığışaq
bildirirsiz,bildirirsiniz
3dür,3-dür
gelmiyor,gəlmiyor
Ikiside,ikisi də
Hechneden,heçnədən
Rezersiv,rezersiv
şəhadətnaməsi,şəhadətnaməsi
məllimdən,müəllimdən
sagam,sağam
kamilin,Kamilin
Sende,sən də
ingilisin,ingilisin
muddetlidi,müddətlidir
anormaldi,anormaldır
nümayəndələrinə,nümayəndələrinə
bildirilirki,bildirilir ki
sertifikatlar,sertifikatlar
kecilesi,keçiləsi
inandirmaga,inandırmağa
conub,çönüb
duşmeyin,düşməyin
müsadirə,müsadirə
imtjmda,imtahanda
Axşamıvız,axşamınız
oxumuwdim,oxumuşdum
neve,nəvə
Arayışa,arayışa
DYPnin,DYP-nin
relsinin,relsinin
saginan,sağından
muelimi,müəllimi
getməmşəm,getməmişəm
dilimizde,dilimizdə
müəssisəsinə,müəssisəsinə
cetinlesdiribler,çətinləşdiriblər
catiwmir,çatışmır
yoxdida,yoxdur da
dyilki,deyil ki
asagidadi,aşağıdadır
Facedeki,face-dəki
isqametinin,istiqamətinin
cixmisdi,çıxmışdır
radara,radara
ypxdusa,yoxdursa
hanaı,hansı
atinnnnn,atın
alnır,alınır
istismarda,istismarda
başlamamış,başlamamış
Çeçenka,çeçenka
3500dən,3500-dən
atadan,atadan
tekçe,təkcə
onandi,onunladır
birezde,biraz da
düşdum,düşdüm
təcrubi,təcrübi
Sonrakı,sonrakı
qutaracağı,qurtaracağı
reversiv,reversiv
1şey,1 şey
qalxb,qalxıb
oyrəndi,öyrəndi
nüşabə,Nüşabə
qiymətilə,qiymətilə
siqnalinin,siqnalının
gosderse,göstərsə
üstünlüye,üstünlüyə
xercinin,xərcinin
Quraşdırılmış,quraşdırılmış
Alaaaaa,ala
mesafededi,məsafədədir
novunu,növünü
özümdədi,özümdədir
bitecek,bitəcək
fesle,fəsilə
yaxinlasiriq,yaxınlaşırıq
Xam,xam
fikirlewdim,fikirləşdim
wahid,şahid
sualıydı,sualıydı
əsrin,əsrin
bilərən,bilərəm
qaban,qaban
girməli,girməli
götürürlər,götürürlər
kəsilirsən,kəsilirsən
getirilir,gətirilir
pozduqun,pozduğun
şeklin,şəklin
Sirketin,şirkətin
toplamalıyam,toplamalıyam
qutab,qutab
üfüqi,üfüqi
bagiwlayin,bağışlayın
artira,artıra
Anlayana,anlayana
kocurende,köçürəndə
biləni,biləni
məsafe,məsafə
vermiwemse,vermişəmsə
əlaqələndirə,əlaqələndirə
artigin,artığın
tenbellik,tənbəllik
Qarışdırdınız,qarışdırdınız
qoyubıar,qoyublar
nəfərmənlə,nəfər mənlə
Paylaşın,paylaşın
werh,şərh
müəssisələrin,müəssisələrin
Müəllimdən,müəllimdən
Elaqesi,əlaqəsi
meqsedli,məqsədli
dönürdük,dönürdük
kəsilmişəm,kəsilmişəm
sonr,sonra
yapşacam,yapışacam
rayonlardakı,rayonlardakı
öyrədilir,öyrədilir
eliyire,eliyir
samirə,Samirə
18-də,18-də
PULDA,pul da
bayraminizi,bayramınızı
ömrün,ömrün
qosquya,qoşquya
tanimisiniz,tanımısınız
qazandıracaq,qazandıracaq
fiat,fiat
ehemiyeyli,əhəmiyyətli
zonasidi,zonasıdır
yedek,yedək
weydii,şeydir
vərəgdə,vərəqdə
imtehanda,imtahanda
piyadanin,piyadanın
ayric,ayrıc
oduki-3,odur ki
maneye,maneə
durnaq,dırnaq
Dəstəy,dəstək
düşecem,düşəcəm
secirem,seçirəm
Altdakı,altdakı
Boyy,boy
trayektroiyasi,trayektoriyası
arsizdigina,arsızlığına
artıg,artıq
kecmeyenlerin,keçməyənlərin
bide,bir də
yaratmayacaqsa,yaratmayacaqsa
Uğurlae,uğurlar
isdəyirdim,istəyirdim
silinmeyib,silinməyib
Qurd,qurd
insanlah,insanlar
aciqdisa,açıqdırsa
hansina,hansına
gosterilecek,göstəriləcək
Imtahanimiz,imtahanımız
Baslangicda,başlanğıcda
qalbki,qalıb ki
vermiwem,vermişəm
düşüldüü,düşüldü
mlm-in,müəllimənin
döndüyü,döndüyü
riyaziyyatla,riyaziyyatla
Bunnansa,bundansa
digərinə,digərinə
tesdiqledim,təsdiqlədim
qaraja,qaraja
Oyreneceksiz,öyrənəcəksiniz
başındadırsa,başındadırsa
Nəisədə,nə isə də
katiqoriyadi,kateqoriyadır
indinin,indinin
sprinterlerdi,sprinterlərdir
xəttdi,xətdir
Masinin,maşının
isdeyenin,istəyənin
dayanırsa,dayanırsa
derslerini,dərslərini
Atacam,atacam
qarşımızdakını,qarşımızdakını
Yaxşısı,yaxşısı
Sveta,Sveta
cahan,Cahan
olmuw,olmuş
Minnetdarm,minnətdaram
isteyenlere,istəyənlərə
uzurem,üzürəm
zonasıdı,zonasıdır
bilməliyəm,bilməliyəm
Zoloğa,zolağa
İştirakçılar,iştirakçılar
bawliyin,başlayın
xəstəyə,xəstəyə
Isdismar,istismar
yandırdıqda,yandırdıqda
karantiyası,qarantiyası
isleyirrmki,işləyirəm ki
dönəcəy,dönəcək
isareleye,işarələyə
yerlərin,yerlərin
toqquwa,toqquşa
suaları,sualları
solda,solda
deyirsizsə,deyirsinizsə
Boşaltmaq,boşaltmaq
qdər,qədər
500yezdaya,500 yezdaya
gelmediyini,gəlmədiyini
amcag,ancaq
şikayətlərə,şikayətlərə
qabağımızda,qabağımızda
dinceldi,dincəldi
dediyime,dediyimə
yerləşirsə,yerləşirsə
cixmazdi,çıxmazdı
tapmiyib,tapmayıb
yold,yolda
vaksinin,vaksinin
weyle,şeylə
trvay,tramvay
dolasdi,dolaşdı
yadimda,yadımda
derecesine,dərəcəsinə
razılaşmalıdırlar,razılaşmalıdırlar
DƏ,də
dissertasiya,dissertasiya
səncə,səncə
müəllif,müəllif
alıcısıdır,alıcısıdır
firlansa,fırlansa
qüvvətli,qüvvətli
bineqedi,Binəqədi
hissedir,hissədir
yarm,yarım
hardasanitirdim,hardasan itirdim
artırıcı,artırıcı
Məllimiz,müəllimimiz
cixilmir,çıxılmır
biliriem,bilirəm
isdirki,istəyir ki
imkanımız,imkanımız
götürürem,götürürəm
Mentalitet,mentalitet
mənzilin,mənzilin
office,ofis
aylrııcı,ayırıcı
işləmişdi,işləmişdi
alsan,alsan
vurursuz,vurursunuz
yollarina,yollarına
umidlerdi,ümidlərdir
kitabım,kitabım
Coxxxx,çox
yoxdude,yoxdu da
necesini,neçəsini
hazirlasmaq,hazırlaşmaq
sveteforun,svetaforun
icarəyəverən,icarəyəverən
ödənməlidi,ödənilməlidir
səxsdi,şəxsdir
çəkisindən,çəkisindən
D-de,D-də
praqramlar,proqramlar
Ölməyənidə,ölməyəni də
sərbəstdi,sərbəstdir
edilerdi,edilərdi
ümümiyyətlə,ümumiyyətlə
Geriyedonmek,geriyə dönmək
keys,key
yandirmamiwdi,yandırmamışdır
konlunden,könlündən
18yawin,18 yaşın
gedisdir,gedişdir
imtajanlari,imtahanları
pozmurki,pozmur ki
Zonadan,zonadan
cawarsiz,çaşarsınız
minikdirsə,minikdirsə
melumatlara,məlumatlara
aciqlanacaq,açıqlanacaq
Atdigimi,atdığımı
Yusif,Yusif
düşürməy,düşürmək
relssizdir,relssizdir
silinmişdi,silinmişdi
Gecikdiz,gecikdiniz
Altındakı,altındakı
Qarşıdan,qarşıdan
parkinqe,parkinqə
ödənilməlidir,ödənilməlidir
Suret,sürət
İzzahı,izahı
işıqfornan,işıqforla
xirdaliqlar,xırdalıqlar
neylesin,neyləsin
niyyetlee,niyyətlə
deuirki,deyir ki
göstərilmədikdə,göstərilmədikdə
hayif,heyf
kağızların,kağızların
Bilirsən,bilirsən
olduguvuzu,olduğunuzu
surucunun,sürücünün
Meslehetdise,məsləhətdirsə
işliyib,işləyib
Dersde,dərsdə
zehin,zehin
Bəxti,bəxti
nisanlardan,nişanlardan
üzünden,üzündən
dinceler,dincələr
movzularin,mövzuların
Kuruqda,kruqda
seçər,seçər
mentiqle,məntiqlə
anlamdim,anlamadım
reqemlere,rəqəmlərə
Investisiya,investisiya
sonludu,sonludur
donun,donun
apararaq,apararaq
Qadagasi,qadağası
imtagana,imtahana
keçdiyin,keçdiyin
saydıqlarımızda,saydıqlarımızda
kecirecekdi,keçirəcəkdir
bawlamasaydi,başlamasaydı
Məntəqədə,məntəqədə
mətnin,mətnin
qəbuledilməzdir,qəbul edilməzdir
yağışı,yağışı
Elmler,elmlər
bezdirirsən,bezdirirsən
otmede,ötmə də
yarimcixdi,yarımçıqdır
artirilmasi,artırılması
Təfəkkür,təfəkkür
Şəkini,Şəkini
beraberdi,bərabərdir
Dumanda,dumanda
dogma,doğma
yerinizə,yerinizə
qutaracagi,qurtaracağı
qurdalayirsan,qurdalayırsan
nzəərfə,nəzərdə
qavradım,qavradım
tunelde,tuneldə
qoyublar,qoyublar
unikal,unikal
Mendedi,məndədir
Hazir,hazır
tanışlıqdı,tanışlıqdır
testində,testində
qurtaracağında,qurtaracağında
daşımağa,daşımağa
Qey,qeyd
öyrənməklə,öyrənməklə
shertdeki,şərtdəki
şexsiyyet,şəxsiyyət
Muelime,müəllimə
eeq,eşq
cxlan,çıxan
isdiqametdi,istiqamətdir
müəyyənləşdirir,müəyyənləşdirir
Dörd,dörd
sualliq,suallıq
gözləməycun,gözləmək üçün
bildirem,bildirirəm
bardurdan,bardurdan
pozacağ,pozacaq
Müsahibə,müsahibə
Wertini,şərtini
prinsipdi,prinsipdir
qarada,qara da
mənbədən,mənbədən
qaimə-fakturalara,qaimə-fakturalara
pulladi,pulladır
alanı,alanı
edəkk,edək
llmalıdı,olmalıdır
sakitlesdirir,sakitləşdirir
haminiz,hamınız
solağa,sola
dayanmadı,dayanmadı
rastima,rastıma
Sualımı,sualımı
tutmadime,tutmadım
yuxariıara,yuxarılara
qoyulmasa,qoyulmasa
qanda,qanda
basıram,basıram
yoldadılar,yoldadılar
suallarına,suallarına
isdiqametinde,istiqamətində
Zeynalabdin,Zeynalabdin
hidravlik,hidravlik
udurure,udur
dogrudur,doğrudur
isiqin,işığın
anlayis,anlayış
aoruşur,soruşur
mentiqim,məntiqim
Cvbinizi,cavabınızı
Nazirliyinə,nazirliyinə
istisnadı,istisnadır
ardicillig,ardıcıllıq
standart,standart
Mubahise,mübahisə
qrupnan,qrupla
bitdisə,bitdisə
Təbriklə,təbriklər
Guzeştli,güzəştli
çatışmazlıq,çatışmazlıq
kecmey,keçmək
Aqa,Ağa
llub,olub
sehflik,səhvlik
dede,de də
üstünüy,üstünük
qanunlada,qanunla da
Qazon,qazon
suruwur,sürüşür
yığmalarına,yığmalarına
hundurdu,hündürdür
soyerler,söyərlər
Taxoqrafda,taxoqrafda
istidən,istidən
Yezdanıda,yezdanı da
tapdaladın,tapdaladın
Unilər,universitetlər
yazılanların,yazılanların
tv,tv
şagirdlərə,şagirdlərə
edldiyi,edildiyi
cixmasaydi,çıxmasaydı
Vermek,vermək
tekrardan,təkrardan
axrnci,axırıncı
bizdedi,bizdədir
qabaritinin,qabaritinin
odedikde,ödədikdə
sahibkarliqdan,sahibkarlıqdan
Burdaki,buradakı
daşiyan,daşıyan
dongeni,döngəni
sağıma,sağıma
qalibdi,qalibdir
Suruculuk,sürücülük
olarkı,olar ki
hesablanandan,hesablanandan
ehemiyyetlidi,əhəmiyyətlidir
Direktinizə,direktinizə
yazıl,yazıl
edilməmişdirsə,edilməmişdirsə
protokolu,protokolu
demiryolu,dəmiryolu
Həyacandan,həyəcandan
edlib,edilib
isdismara,istismara
oluba,olub
wlillere,əlillərə
Yaxşıki,yaxşı ki
Bde,B-də
zolaqdasiz,zolaqdasınız
wuwenin,şüşənin
donmeyinizi,dönməyinizi
nöqtələri,nöqtələri
üzerine,üzərinə
xərclərinin,xərclərinin
mövzusuna,mövzusuna
ədədinə,ədədinə
Sesinize,səsinizə
elr,elə
bawlamayibsa,başlamayıbsa
Superrrrr,super
seyfesindendi,səhifəsindəndir
UĞUR,uğur
qədət,qədər
edilmədiyi,edilmədiyi
edilmedi,edilmədi
fikirləşdime,fikirləşdim
mərkəzlərdə,mərkəzlərdə
faaln,falan
baslayin,başlayın
bağlamamağa,bağlamamağa
sözüdür,sözüdür
iwindi,işindir
düzən,düzən
əmimoğlunu,əmimoğlunu
suallardi,suallardır
alnmir,alınmır
gosdericisini,göstəricisini
minecek,minəcək
ehemiyyeli,əhəmiyyətli
şəhadətnamənin,şəhadətnamənin
mocuzelere,möcüzələrə
kitabina,kitabına
Əməlli,əməlli
arabasina,arabasına
canlandıra,canlandıra
antikvar,antikvar
Beyninizi,beyninizi
Sahil,Sahil
yayinir,yayınır
vermılidi,verməlidir
geribedie,qəribədir
donendede,dönəndə də
yedəkləmə,yedəkləmə
sualveren,sual verən
Unudubsan,unutmusan
saxlamağı,saxlamağı
Oxumusham,oxumuşam
komeye,köməyə
2aparmaq,2 aparmaq
satıcı,satıcı
balliq,ballıq
xercim,xərcim
yoxluyurdum,yoxlayırdım
keçənməz,keçə bilməz
Ter,tər
iwiqdida,işıqdır da
Elədə,elə də
düşməmişdi,düşməmişdi
solundadi,solundadır
yum,yum
yazacm,yazacam
sansin,şansın
girwmirem,girişmirəm
Bayaqkinda,bayaqkında
dərsdi,dərsdir
demotivasiya,demotivasiya
Iazmdı,Iazımdır
tərpənməzliyini,tərpənməzliyini
Idxalda,idxalda
kamazın,kamazın
Yerində,yerində
menfeetde,mənfəətdə
başıva,başına
alndığ,alındıq
Motoskletin,motosikletin
5duz,5 düz
teklifi,təklifi
soruwurdi,soruşurdu
gəlirlərin,gəlirlərin
biləril,bilərik
aldim,aldım
praktikiden,praktikidən
ilişmə,ilişmə
başlamasaydı,başlamasaydı
olamda,olanda
inşəAlıah,inşəAllah
yanqoşqusu,yanqoşqusu
yuxun,yuxun
deyisikliklerin,dəyişikliklərin
İçimi,içimi
dairenin,dairənin
pozmayacaq,pozmayacaq
heveslendirdim,həvəsləndirdim
obyektində,obyektində
PDFler,pdf-lər
İslahatların,islahatların
GENNCLEEERR,gənclər
Muemmali,müəmmalı
oldugdan,olduqdan
Isdirahet,istirahət
Informatika,informatika
Yebi,yeni
sorşum,soruşum
yazmishdiz,yazmışdınız
Yaşayiş,yaşayış
razılıq,razılıq
kalondu,kalondur
borcludu,borcludur
yoxuş,yoxuş
sürətlərinə,sürətlərinə
Yuxarıdaki,yuxarıdakı
əqdlərin,əqdlərin
çıxdığı,çıxdığı
zəifləmişəm,zəifləmişəm
Nezaretçi,nəzarətçi
durmasinlar,durmasınlar
sualə,sualı
düşürtməy,düşürtmək
İnternetde,internetdə
gedərdim,gedərdim
duwmeyim,düşməyim
sadeleşmiş,sadələşmiş
hesablayacağıq,hesablayacağıq
məktb,məktəb
tutardim,tutardım
batana,batana
kserks,kserks
cixardiginiz,çıxartdığınız
Trayektoriyya,trayektoriya
teqdimdi,təqdimdir
heqiweten,həqiqətən
qarşınızdakl,qarşınızdakı
kecerler,keçərlər
gəlməzdin,gəlməzdin
notarius,notarius
Nəuə,nəyə
bitirmeyin,bitirməyin
dilide,dili də
yigmaliyam,yığmalıyam
Sekideki,Şəkidəki
9cuya,9-cuya
Zeka,Zəka
serniwinin,sərnişinin
birce,bircə
Cagirda,çağır da
ünvanlana,ünvanlana
gizledibler,gizlədibler
2herfin,2 hərfin
dayanda,dayan da
birinizin,birinizin
darevi,dairəvi
hazrlasmisdiniz,hazırlaşmışdınız
qırığdı,qırıqdır
cekecekde,çəkəcək də
Wekiden,Şəkidən
hesbalayir,hesablayır
deyiwkenliyidi,dəyişkənliyidir
məşxul,məşğul
kecərik,keçərik
qarwisindadi,qarşısındadır
təmənnasız,təmənnasız
yoxlamasi,yoxlaması
görüşənədək,görüşənədək
vəsiqəsiz,vəsiqəsiz
isimle,isimlə
təkkürlər,təşəkkürlər
qeyri-rezidentlərin,qeyri-rezidentlərin
Tramvaylara,tramvaylara
palcigi,palçığı
aiddidə,aiddir də
gezdir,gəzdir
OLACAQ,olacaq
siqnallarına,siqnallarına
tecrubeye,təcrübəyə
yolaryciya,yolayrıcıya
irəlidən,irəlidən
Aid,aid
kesmeden,kəsmədən
oxuyram,oxuyuram
işləyirsənsə,işləyirsənsə
Maraqlandin,maraqlandın
gələk,gələk
cixanlara,çıxanlara
vatianda,variantda
düşmürsüzee,düşmürsünüz
qaytaranda,qaytaranda
olmayarag,olmayaraq
qərarq,qərara
həvəslənir,həvəslənir
NEZERDE,nəzərdə
sagdakini,sağdakını
qərarlaşdırıb,qərarlaşdırıb
gozlemekdense,gözləməkdənsə
yigirdim,yığırdım
Zeynalova,Zeynalova
oynmaq,oynamaq
demmekki,demek ki
bulayib,bulayıb
anar,Anar
Bəlli,bəlli
səviyyədədir,səviyyədədir
sahələrinə,sahələrinə
anlıyaq,anlayaq
ayırmaları,ayırmaları
Ambulans,ambulans
gələnlə,gələnlə
Holland,Holland
sahibisen,sahibisən
yandırmalıdır,yandırmalıdır
girmeye,girməyə
getmeyecem,getməyəcəm
diqqetdizsik,diqqətsizlik
zolağının,zolağının
taksiyə,taksiyə
isaresinden,işarəsindən
deyilmiçdi,deyilmişdi
2021ci,2021-ci
yanındakini,yanındakını
Yolayrıcıni,yolayrıcını
yazmaliyam,yazmalıyam
qarşımdakını,qarşımdakını
APREL,aprel
çağırılmış,çağırılmış
ordakılardan,ordakılardan
keçəy,keçək
VAXT,vaxt
Mənəm,mənəm
fesilden,fəsildən
Hecbiwey,heç bir şey
galma,qalma
yolarıcıda,yolayrıcıda
çık,çıx
qarışacağ,qarışacaq
düşmüş,düşmüş
başlama,başlama
unec,unec
qoşuldu,qoşuldu
Qəzasız,qəzasız
naraht,narahat
zehmetolmasa,zəhmət olmasa
