,text,label,prediction,distance,org
1133,muselmanchiliq,müsəlmançılıq,muselmanchiliq,6.0,6.0
28730,Cavid,Cavid,Cavid,0.0,0.0
39499,ingilisdili,ingilis dili,ingilisdili,1.0,1.0
24824,bildirməyin,bildirməyin,bildirməyin,0.0,0.0
5576,ölvadı,övladı,ölvadı,2.0,2.0
18038,cixmalidide,çıxmalıdır da,cixmalidide,7.0,7.0
3430,edrdim,edirdim,edirdim,0.0,1.0
38649,şərtlərə,şərtlərə,şərtlərə,0.0,0.0
44523,tipdə,tipdə,tipdə,0.0,0.0
26960,göye,göyə,göyə,0.0,1.0
25269,inşaallah,inşAllah,inşaallah,2.0,2.0
37104,çətinliklərlə,çətinliklərlə,çətinliklərlə,0.0,0.0
8811,Kitablari,kitabları,kitabları,0.0,2.0
7134,6sı,6-sı,6sı,1.0,1.0
21454,yaxınlaşmırsa,yaxınlaşmırsa,yaxınlaşmırsa,0.0,0.0
29056,Kitabini,kitabını,kitabını,0.0,3.0
43553,matorda,matorda,matorda,0.0,0.0
13869,elebildim,elə bildim,elebildim,2.0,2.0
26988,Kazımovanın,Kazımovanın,Kazımovanın,0.0,0.0
9208,baxarsınız,baxarsınız,baxarsınız,0.0,0.0
11698,QƏBUL,qəbul,qəbul,0.0,5.0
2943,diqqet,diqqət,diqqət,0.0,1.0
13375,reytinq,reytinq,reytinq,0.0,0.0
43923,bilməlidir,bilməlidir,bilməlidir,0.0,0.0
340,üzvlərini,üzvlərini,üzvlərini,0.0,0.0
16105,bazarında,bazarında,bazarın da,1.0,0.0
34055,səbrsizlənən,səbirsizlənən,səbrsizlənən,1.0,1.0
3349,Ağaxan,Ağaxan,Ağaxan,0.0,0.0
159,kəndlərdə,kəndlərdə,kəndlərdə,0.0,0.0
29513,yeridəcək,yeridəcək,yeridəcək,0.0,0.0
35554,Fizikani,fizikanı,fizikanı,0.0,2.0
14952,toplanmisiz,toplanmısınız,toplanmışız,3.0,4.0
31995,uzatmayında,uzatmayın da,uzatmayında,1.0,1.0
33325,gönderdi,göndərdi,göndərdi,0.0,1.0
32466,Testlerinin,testlərinin,testlərinin,0.0,2.0
5235,müəlliməm,müəlliməm,müəlliməm,0.0,0.0
9634,keçdilər,keçdilər,keçdilər,0.0,0.0
6195,dominatlıqi,dominantlığı,dominatlıqi,3.0,3.0
35865,müəyyən,müəyyən,müəyyən,0.0,0.0
37439,deleduz,dələduz,dələduz,0.0,2.0
30152,almaliyam,almalıyam,almalıyam,0.0,1.0
38137,elandı,elandır,elandı,1.0,1.0
19359,üstünəm,üstünəm,üstünəm,0.0,0.0
16643,Sekini,Şəkini,Sekini,2.0,2.0
38702,sinaqının,sınağının,sınağının,0.0,2.0
13276,memmedov,Məmmədov,Məmmədov,0.0,3.0
37757,motorla,motorla,motorla,0.0,0.0
33592,ozudu,özüdür,ozudu,4.0,4.0
42705,yoldaslar,yoldaşlar,yoldaşlar,0.0,1.0
39337,müsabiqəyə,müsabiqəyə,müsabiqəyə,0.0,0.0
10714,yashamagi,yaşamağı,yaşamağı,0.0,4.0
10128,alarıq,alarıq,alarıq,0.0,0.0
38264,istəmirsiz,istəmirsiniz,istəmirsiniz,0.0,2.0
36543,qərar,qərar,qərar,0.0,0.0
38511,məlumatlar,məlumatlar,məlumatlar,0.0,0.0
10515,İlahi,İlahi,İlahi,0.0,0.0
31804,gundu,gündür,gündür,0.0,3.0
5240,Aranızda,aranızda,aranızda,0.0,1.0
22934,gedərdim,gedərdim,gedərdim,0.0,0.0
43662,təbii,təbii,təbii,0.0,0.0
11606,Necesiz,necəsiniz,Necesiz,4.0,4.0
4868,bilərdi,bilərdi,bilərdi,0.0,0.0
38094,Inanmiram,inanmıram,Inanmiram,2.0,2.0
10798,kursam,kursam,kursam,0.0,0.0
11508,Anlayışınız,anlayışınız,Anlayışınız,1.0,1.0
5669,admin,admin,admin,0.0,0.0
34161,Tanıyanlar,tanıyanlar,tanıyanlar,0.0,1.0
33624,öyrənər,öyrənər,öyrənər,0.0,0.0
12340,ballar,ballar,ballar,0.0,0.0
44387,DƏRSİNİ,dərsini,dərsini,0.0,7.0
43023,verməkdən,verməkdən,verməkdən,0.0,0.0
7017,Razı,razı,Razı,1.0,1.0
28644,Badamdar,badamdar,badamdar,0.0,1.0
13841,yuxarıdan,yuxarıdan,yuxarıdan,0.0,0.0
38409,göl,göl,göl,0.0,0.0
7124,getməyənlər,getməyənlər,getməyənlər,0.0,0.0
10706,ehtiyacim,ehtiyacım,ehtiyacım,0.0,1.0
38494,sexsisine,şəxsisinə,sexsisine,3.0,3.0
43885,dəyişmisən,dəyişmisən,dəyişmisən,0.0,0.0
21252,gözlemeyen,gözləməyən,gözləməyən,0.0,3.0
676,Sizcə,sizcə,sizcə,0.0,1.0
31311,Polad,polad,polad,0.0,1.0
6416,hönkür-hönkür,hönkür-hönkür,hönkür-hönkür,0.0,0.0
4203,Variant,variant,variant,0.0,1.0
31946,11lerde,11 lərdə,11lerde,3.0,3.0
23799,Muzdla,muzdla,müzdla,1.0,1.0
26040,aldatmağı,aldatmağı,aldatmağı,0.0,0.0
34958,Texmini,təxmini,təxmini,0.0,2.0
21740,guzestli,güzəştli,güzəştli,0.0,3.0
27985,sərim,sərim,sərim,0.0,0.0
14551,PDF'si,pdf'si,PDF'si,3.0,3.0
43176,Avropadan,Avropadan,Avropadan,0.0,0.0
40536,birdənədir,bir dənədir,birdənədir,1.0,1.0
35140,1qrup,qrup,1qrup,1.0,1.0
16280,girmişdik,girmişdik,girmişdik,0.0,0.0
39417,sinagdan,sınaqdan,sinagdan,2.0,2.0
2420,oğul,oğul,oğul,0.0,0.0
12634,gedənlərdən,gedənlərdən,gedənlərdən,0.0,0.0
8253,pdf-ni,pdf-ni,pdf-ni,0.0,0.0
5666,mənimsəyərək,mənimsəyərək,mənimsəyərək,0.0,0.0
42435,tapıb,tapıb,tapıb,0.0,0.0
36364,komeylesib,köməkləşib,komeylesib,5.0,5.0
32005,Abbasov,Abbasov,Abbasov,0.0,0.0
7439,neshr,nəşr,nəşr,0.0,3.0
9637,səhifələrdə,səhifələrdə,səhifələrdə,0.0,0.0
9912,yax,yaz,yax,1.0,1.0
31604,formatinda,formatında,formatında,0.0,1.0
23425,oyunlarindan,oyunlarından,oyunlarından,0.0,1.0
25276,dikkatli,diqqətli,dikkatli,3.0,3.0
9136,Qəbulun,qəbulun,qəbulun,0.0,1.0
32852,Olarsa,olarsa,olarsa,0.0,1.0
6369,Bağımlısı,bağımlısı,Bağımlısı,1.0,1.0
39600,tuncay,Tuncay,tuncay,1.0,1.0
21839,Liman,liman,Liman,1.0,1.0
1288,özlerine,özlərinə,özlərinə,0.0,2.0
18679,Nöqtə,nöqtə,nöqtə,0.0,1.0
36250,kəşf,kəşf,kəşf,0.0,0.0
38651,Yanlışdı,yanlışdır,Yanlışdı,2.0,2.0
11428,ixtisasin,ixtisasın,ixtisasın,0.0,1.0
30938,axrı,axrı,axrı,0.0,0.0
16045,tekerler,təkərlər,təkərlər,0.0,3.0
5238,kollektiv,kollektiv,kollektiv,0.0,0.0
195,buradan,buradan,buradan,0.0,0.0
42462,düzələn,düzələn,düzələn,0.0,0.0
5494,heyat,həyat,həyat,0.0,1.0
27437,dağılmasına,dağılmasına,dağılmasına,0.0,0.0
25051,istiyrəm,istəyirəm,istəyirəm,0.0,2.0
1987,sixici,sıxıcı,sıxıcı,0.0,3.0
40654,RAQİF,Raqif,RAQİF,4.0,4.0
33859,dayanırıqsa,dayanırıqsa,dayanırıqsa,0.0,0.0
27255,müasirliyinizə,müasirliyinizə,müasirliyinizə,0.0,0.0
16316,3tərəfli,3 tərəfli,3 tərəfli,0.0,1.0
28442,tanıyanlardan,tanıyanlardan,tanıyanlardan,0.0,0.0
28173,haqqlar,haqlar,haqqlar,1.0,1.0
1638,hadisenin,hadisənin,hadisənin,0.0,1.0
37942,sınaqlarıda,sınaqları da,sınaqlarıda,1.0,1.0
36869,yoxluyurdum,yoxluyurdum,yoxlayırdım,3.0,0.0
44263,təhsil,təhsil,təhsil,0.0,0.0
9348,qohumumuz,qohumumuz,qohumumuz,0.0,0.0
44588,istəmiyən,istəməyən,istəmiyən,1.0,1.0
12030,neydi,nə idi,neydi,3.0,3.0
18885,qarisiq,qarışıq,qarışıq,0.0,3.0
42524,acından,acından,acından,0.0,0.0
2782,döndürür,döndürür,döndürür,0.0,0.0
23984,Məcburiyə,məcburiyyət,Məcburiyə,3.0,3.0
23700,bilirsizki,bilirsiz ki,bilirsiniz ki,2.0,1.0
40136,seyfesi,səhifəsi,səhifəsi,0.0,4.0
1430,doğruları,doğruları,doğruları,0.0,0.0
36792,tərzimdi,tərzimdir,tərzimdir,0.0,1.0
18513,Bıldımm,bildim,bildim,0.0,4.0
17576,pasportlarınızı,pasportlarınızı,pasportlarınızı,0.0,0.0
41844,istemesem,istəməsəm,istəməsəm,0.0,3.0
14633,Sınağ,sınaq,sınaq,0.0,2.0
11351,deyərsiniz,deyərsiniz,deyərsiniz,0.0,0.0
5416,soyurem,söyürəm,söyürəm,0.0,3.0
24028,prablemlidi,problemlidir,problemlidir,0.0,2.0
22029,Çörəyin,çörəyin,çörəyin,0.0,1.0
43563,edrem,edirəm,edirəm,0.0,2.0
19288,vergisin,vergisini,vergisin,1.0,1.0
1568,uzaqdan,uzaqdan,uzaqdan,0.0,0.0
14942,biıər,bilər,bilər,0.0,1.0
39149,tarixlərində,tarixlərində,tarixlərində,0.0,0.0
19927,dönməli,dönməli,dönməli,0.0,0.0
39026,günde,gündə,gündə,0.0,1.0
40641,bağladı,bağladı,bağladı,0.0,0.0
41699,gostermeye,göstərməyə,göstərməyə,0.0,4.0
21139,etdirsin,etdirsin,etdirsin,0.0,0.0
15102,enen,enən,enen,1.0,1.0
22842,alnmir,alınmır,alnmir,2.0,2.0
33203,pdfları,pdfləri,pdf-ları,3.0,2.0
17396,Ozunuz,özünüz,özünüz,0.0,3.0
11294,yığıblar,yığıblar,yığıblar,0.0,0.0
30700,instada,instada,instada,0.0,0.0
20868,dequq,dəqiq,dequq,2.0,2.0
23030,APREL,aprel,APREL,5.0,5.0
4735,dexli,dəxli,dəxli,0.0,1.0
18660,təşəkkurlər,təşəkkürlər,təşəkkürlər,0.0,1.0
37382,İşlədiyim,işlədiyim,işlədiyim,0.0,1.0
35704,aparsaz,aparsanız,aparsanız,0.0,2.0
41866,dabam,daban,dabam,1.0,1.0
23674,bürce,bürcə,bürcə,0.0,1.0
17002,nişanlarıyla,nişanlarıyla,nişanlarıyla,0.0,0.0
39633,formasın,formasını,formasın,1.0,1.0
25312,muzakireler,müzakirələr,müzakirələr,0.0,3.0
35588,fənn,fənn,fənn,0.0,0.0
44086,girir,girir,girir,0.0,0.0
40845,Bugun,bugün,bugün,0.0,2.0
25759,tanıdın,tanıdın,tanıdın,0.0,0.0
42521,papa,papa,papa,0.0,0.0
23900,Cavablarida,cavabları da,cavablarıda,1.0,3.0
4676,əsər,əsər,əsər,0.0,0.0
2123,Diller,dillər,dillər,0.0,2.0
37044,yormaq,yormaq,yormaq,0.0,0.0
27909,adın,adın,adın,0.0,0.0
10185,numuneleri,nümunələri,nümunələri,0.0,3.0
33655,yatışına,yatışına,yatışına,0.0,0.0
17922,caliwmiyin,çalışmayın,çalışmayın,0.0,5.0
769,vurmusam,vurmuşam,vurmuşam,0.0,1.0
10454,olardı,olardı,onlardı,1.0,0.0
40115,çıxmışdı,çıxmışdır,çıxmışdı,1.0,1.0
3637,Hamısın,hamısını,Hamısın,2.0,2.0
15887,qalmadiye,qalmadı,qalmadiye,3.0,3.0
17056,alinmish,alınmış,alınmış,0.0,4.0
23681,olardida,olardı da,olardida,2.0,2.0
24735,elmlər,elmlər,elmlər,0.0,0.0
28605,əsirəm,əsirəm,əsirəm,0.0,0.0
11014,hissəsini,hissəsini,hissəsini,0.0,0.0
23472,taleh,Taleh,taleh,1.0,1.0
28490,qəhrəmanı,qəhrəmanı,qəhrəmanı,0.0,0.0
24447,13ü,13 ü,13-ü,1.0,1.0
33530,Fransız,Fransız,Fransız,0.0,0.0
10574,xasiyyetime,xasiyyətimə,xasiyyətimə,0.0,2.0
29237,usagin,uşağın,uşağın,0.0,3.0
5849,hörnətsizlik,hörmətsizlik,hörnətsizlik,1.0,1.0
93,istəmişdi,istəmişdir,istəmişdi,1.0,1.0
19455,qosulubsa,qoşulubsa,qoşulubsa,0.0,1.0
41037,müvafiq,müvafiq,müvafiq,0.0,0.0
29254,diplomu,diplomu,diplomu,0.0,0.0
7684,lüğətdən,lüğətdən,lüğətdən,0.0,0.0
29979,içəri,içəri,içəri,0.0,0.0
4667,mumkunsə,mümkünsə,mümkünsə,0.0,2.0
9012,adminliyi,adminliyi,adminliyi,0.0,0.0
34786,bileresiz,bilərsiniz,bileresiz,4.0,4.0
17963,etmirsinizse,etmirsinizsə,etmirsinizsə,0.0,1.0
19999,Oturacaq,oturacaq,oturacaq,0.0,1.0
5319,1-il,1 il,1-il,1.0,1.0
40732,sinif-,sinif,sinif,0.0,1.0
29834,üstünen,üstündən,üstünen,2.0,2.0
9345,Fayl,fayl,Fayl,1.0,1.0
27354,ağlıylb,ağlayıb,ağlıylb,2.0,2.0
23911,qurasdirıma,quraşdırılma,qurasdirıma,3.0,3.0
43689,elçilər,elçilər,elçilər,0.0,0.0
36054,dilimin,dilimin,dilimin,0.0,0.0
43432,səhər,səhər,səhər,0.0,0.0
8502,kanalin,kanalın,kanalın,0.0,1.0
38884,paylaşmayın,paylaşmayın,paylaşmayın,0.0,0.0
5640,3defe,3 dəfə,3defe,3.0,3.0
35315,yerləşəcək,yerləşəcək,yerləşəcək,0.0,0.0
9705,biologiyası,biologiyası,biologiyası,0.0,0.0
25814,fakultesi,fakultəsi,fakültəsi,1.0,1.0
19902,sorsur,soruşur,soruşur,0.0,2.0
30382,münasibətdə,münasibətdə,münasibətdə,0.0,0.0
31523,umudovanin,Ümidovanın,Ümidovanın,0.0,3.0
12509,pdf-ın,pdf-ın,pdf-in,1.0,0.0
20419,qoynuna,qoynuna,qoynuna,0.0,0.0
39064,Günorta,günorta,Günorta,1.0,1.0
12812,Yoxdr,yoxdur,yoxdur,0.0,2.0
16743,ustiqametde,istiqamətdə,ustiqametde,3.0,3.0
2751,tanışım,tanışım,tanışım,0.0,0.0
4251,mənn,mən,mən,0.0,1.0
29859,məlumatlı,məlumatlı,məlumatlı,0.0,0.0
37659,xoşbəxtçilini,xoşbəxtçiliyini,xoşbəxtçilini,2.0,2.0
19133,dushdumki,düşdüm ki,dushdumki,5.0,5.0
956,Munasibetde,münasibətdə,münasibətdə,0.0,4.0
39371,qramatik,qrammatik,qramatik,1.0,1.0
9978,limitin,limitin,limitin,0.0,0.0
38000,tapanmiram,tapa bilmirəm,tapanmıram,6.0,5.0
19858,temizlemek,təmizləmək,təmizləmək,0.0,3.0
833,müellimin,müellimin,müəllimin,1.0,0.0
40168,EDİRƏM,edirəm,edirəm,0.0,6.0
1765,sevdiyim,sevdiyim,sevdiyim,0.0,0.0
41062,İzahları,izahları,izahları,0.0,1.0
37567,Nişanlımla,nişanlımla,Nişanlımla,1.0,1.0
5242,Zulfuqar,Zülfüqar,Zulfuqar,2.0,2.0
24904,qrupundakı,qrupundaki,qrupundakı,1.0,1.0
2842,asmağından,asmağından,asmağından,0.0,0.0
14771,iwlemiwdim,işləmişdim,işləmişdim,0.0,3.0
29658,gozleyin,gözləyin,gözləyin,0.0,2.0
11314,Kiçik,kiçik,kiçik,0.0,1.0
21616,imthni,imtahanı,imtahan,1.0,3.0
19313,mellim,müəllim,müəllim,0.0,2.0
25324,bulok,bulok,bulok,0.0,0.0
44794,bizlərik,bizlərik,bizlərik,0.0,0.0
1789,cıxılmaz,çıxılmaz,çıxılmaz,0.0,1.0
4802,salm,salam,salm,1.0,1.0
21622,Bayaqda,bayaq da,bayaqda,1.0,2.0
19374,Əminsiz,əminsiniz,Əminsiz,3.0,3.0
27596,olmaycaq,olmayacaq,olmaycaq,1.0,1.0
30194,bilməmişəm,bilməmişəm,bilməmişəm,0.0,0.0
11841,OLMAZ,olmaz,olmaz,0.0,5.0
41601,senarilər,ssenarilər,sənarilər,2.0,1.0
38851,heresi,hərəsi,hərəsi,0.0,2.0
26205,uzaglaşiram,uzaqlaşıram,uzaglaşiram,2.0,2.0
10730,müraciət,müraciət,müraciət,0.0,0.0
8236,neyrocerrah,neyrocərrah,neyrocerrah,1.0,1.0
1448,mütləqdir,mütləqdir,mütləqdir,0.0,0.0
35763,aparılan,aparılan,aparılan,0.0,0.0
22118,belalidi,bəlalıdır,belalidi,4.0,4.0
29379,Avqust,Avqust,Avqust,0.0,0.0
2600,qalmışam,qalmışam,qalmışam,0.0,0.0
26098,malibu,Malibu,malibu,1.0,1.0
38387,dimdən,dim-dən,dimdən,1.0,1.0
19975,deyirdiz,deyirdiniz,deyirdiniz,0.0,2.0
34217,acmadi,açmadı,açmadı,0.0,2.0
29417,yalvarir,yalvarır,yalvarır,0.0,1.0
21908,Parklanmanin,parklanmanın,parklanmanın,0.0,2.0
2018,kecdi,keçdi,keçdi,0.0,1.0
33172,cədvəlini,cədvəlini,cədvəlini,0.0,0.0
39715,apreldedi,apreldədir,apreldədir,0.0,2.0
1580,xerc,xərc,xərc,0.0,1.0
9446,qürur,qürur,qürur,0.0,0.0
1320,qarshisinda,qarşısında,qarşısında,0.0,4.0
36937,Aqresiyalıq,aqqressiyalıq,Aqresiyalıq,3.0,3.0
27870,dinləməməyindən,dinləməməyindən,dinləməməyindən,0.0,0.0
26009,əmanətidir,əmanətdir,əmanətidir,1.0,1.0
1524,kirayeden,kirayədən,kirayədən,0.0,2.0
2880,düzəlsinlər,düzəlsinlər,düzəlsinlər,0.0,0.0
14148,İngilis-dili,ingilis-dili,İngilis-dili,1.0,1.0
44353,gedənlərimiz,gedənlərimiz,gedənlərimiz,0.0,0.0
36818,dananmaq,dadanmaq,dananmaq,1.0,1.0
9128,artıracaq,artıracaq,artıracaq,0.0,0.0
18538,göndərəsiniz,göndərəsiniz,göndərəsiniz,0.0,0.0
6689,çökür,çökür,çökür,0.0,0.0
1404,periodlarla,periodlarla,periodlarla,0.0,0.0
38062,fızıka,fizika,fizika,0.0,2.0
16889,Helal,halal,həlal,1.0,2.0
36179,zəhmli,zəhmli,zəhmli,0.0,0.0
24917,SINIF,sinif,sinif,0.0,5.0
40899,axwam,axşam,axşam,0.0,1.0
31391,yarisidir,yarısıdır,yarisidir,3.0,3.0
28787,Sizin,sizin,sizin,0.0,1.0
44443,saxlamışdılar,saxlamışdılar,saxlamışdılar,0.0,0.0
358,Svetaforun,svetaforun,Svetaforun,1.0,1.0
8353,satılmayıb,satılmayıb,satılmayıb,0.0,0.0
25039,nəşri,nəşri,nəşri,0.0,0.0
43555,ümumiyyətlə,ümumiyyətlə,ümumiyyətlə,0.0,0.0
37145,əylənmək,əylənmək,əylənmək,0.0,0.0
27138,telefon,telefon,telefon,0.0,0.0
15747,Vezife,Vəzifə,vəzifə,1.0,2.0
22513,Altdakı,altdakı,Altdakı,1.0,1.0
29063,qoyurlar,qoyurlar,qoyurlar,0.0,0.0
15783,erazilerden,ərazilərdən,ərazilərdən,0.0,3.0
16935,balansina,balansına,balansına,0.0,1.0
11087,nomreli,nömrəli,nömrəli,0.0,2.0
19068,weyleri,şeyləri,şeyləri,0.0,2.0
1616,qılan,qılan,qılan,0.0,0.0
42917,təsir,təsir,təsir,0.0,0.0
38488,İşlənmiş,İşlənmiş,işlənmiş,1.0,0.0
8935,qebula,qəbula,qəbula,0.0,1.0
11091,veribler,veriblər,veriblər,0.0,1.0
11004,Yalandı,yalandı,Yalandı,1.0,1.0
3069,eliyirler,eləyirlər,eliyirlər,1.0,2.0
6789,vəhşisən,vəhşisən,vəhşisən,0.0,0.0
31912,monitoring,manitorinq,monitoring,2.0,2.0
10439,çıxarmaq,çıxarmaq,çıxarmaq,0.0,0.0
1676,elədə,elə də,elədə,1.0,1.0
21764,zərərə,zərərə,zərərə,0.0,0.0
11991,Mağazaya,mağazaya,mağazaya,0.0,1.0
7935,qrupuda,qrupu da,qrupuda,1.0,1.0
14536,qalsın,qalsın,qalsın,0.0,0.0
21721,emmeli,əməlli,emmeli,3.0,3.0
18800,Unutmayin,unutmayın,unutmayın,0.0,2.0
29917,ayırmamaq,ayırmamaq,ayırmamaq,0.0,0.0
42162,otrub,oturub,otrub,1.0,1.0
40612,Siznen,sizlə,sizlə,0.0,4.0
9465,2cisi,2 cisi,2 cisi,0.0,1.0
38729,grup,qrup,qrup,0.0,1.0
43534,fobiyasi,fobiyası,fobiyasi,1.0,1.0
17004,duwmediyim,düşmədiyim,düşmədiyim,0.0,3.0
1762,oynadıb,oynadıb,oynadıb,0.0,0.0
19281,sağdakının,sağdakının,sağdakının,0.0,0.0
43629,sürücülük,sürücülük,sürücülük,0.0,0.0
5472,normala,normala,normala,0.0,0.0
19853,dönənde,dönəndə,dönəndə,0.0,1.0
39251,neşrdi,nəşrdir,nəşrdir,0.0,2.0
4319,cihaz,cihaz,cihaz,0.0,0.0
34888,bəd,bəd,bəd,0.0,0.0
37346,gorusmek,görüşmək,görüşmək,0.0,4.0
12562,gondersem,göndərsəm,göndərsəm,0.0,3.0
21676,qorxutmayin,qorxutmayın,qorxutmayin,1.0,1.0
24490,satmasam,satmasam,satmasam,0.0,0.0
35190,vəliyev,Vəliyev,vəliyev,1.0,1.0
8536,formasi,forması,forması,0.0,1.0
36874,kalondu,kalondu,kalondur,1.0,0.0
39109,kecibler,keçiblər,keçiblər,0.0,2.0
37923,atdığıma,atdığıma,atdığıma,0.0,0.0
38701,xətai,xətai,xətai,0.0,0.0
38412,silmisən,silmisən,silmişən,1.0,0.0
44403,Həsən,Həsən,Həsən,0.0,0.0
38415,lüğətlər,lüğətlər,lüğətlər,0.0,0.0
32824,liseyi,liseyi,liseyi,0.0,0.0
558,tapacam,tapacam,tapacam,0.0,0.0
44807,ərgən,ərgən,ərgən,0.0,0.0
2106,toxuna,toxuna,toxuna,0.0,0.0
36052,olmasa,olmasa,olmasa,0.0,0.0
21383,pozardı,bozardı,pozardı,1.0,1.0
21041,qurawdirin,quraşdırın,quraşdırın,0.0,3.0
18635,paylasdigim,paylaşdığım,paylaşdığım,0.0,4.0
42544,Valideynlərinlə,valideynlərinlə,Valideynlərinlə,1.0,1.0
11788,statiska,statistika,statiska,2.0,2.0
312,istəmək,istəmək,istəmək,0.0,0.0
42425,Piramida,Piramida,piramıda,2.0,0.0
23489,Veri,ver,veri,1.0,2.0
7955,Xəyr,xeyr,Xəyr,2.0,2.0
42606,qalmasında,qalmasında,qalmasında,0.0,0.0
8190,Yaxşıki,yaxşı ki,yaxşı ki,0.0,2.0
43847,diqqetinden,diqqətindən,diqqetinden,2.0,2.0
18596,maraqlanmisam,maraqlanmışam,maraqlanmisam,2.0,2.0
28425,izləyirmiş,izləyirmiş,izləyirmiş,0.0,0.0
32620,tapilmayacaq,tapılmayacaq,tapılmayacaq,0.0,1.0
1068,uşağıdı,uşağıdır,uşağıdır,0.0,1.0
14195,ODLAR,odlar,ODLAR,5.0,5.0
29067,Seçilmisiniz,seçilmisiniz,Seçilmisiniz,1.0,1.0
3502,ünvanları,ünvanları,ünvanları,0.0,0.0
11371,dogrudur,doğrudur,doğrudur,0.0,1.0
2141,ötüb,ötüb,ötüb,0.0,0.0
44332,öncəd,öncədən,öncəd,2.0,2.0
36891,baninda,banında,banın da,1.0,1.0
26115,Rəfiqəsi,rəfiqəsi,rəfiqəsi,0.0,1.0
39761,olanının,olanının,olanının,0.0,0.0
20039,yaradirdi,yaradırdı,yaradırdı,0.0,2.0
7819,3-də,3-də,3-də,0.0,0.0
5255,çevirib,çevirib,çevirib,0.0,0.0
18828,Cekdim,çəkdim,Cekdim,2.0,2.0
5298,sükanı,sükanı,sükanı,0.0,0.0
17757,pozursa,pozursa,pozursa,0.0,0.0
43135,maqazanın,mağazanın,maqazanın,1.0,1.0
28324,turbodizel,turbodizel,turbodizel,0.0,0.0
10366,etdiz,etdiniz,etdiniz,0.0,2.0
6289,yaxwi,yaxşı,yaxşı,0.0,2.0
22758,Nazirliyinə,nazirliyinə,Nazirliyinə,1.0,1.0
36237,vermişdiki,vermişdi ki,vermişdiki,1.0,1.0
27198,çıxartmaq,çıxartmaq,çıxartmaq,0.0,0.0
40359,paylaşılmışdı,paylaşılmışdı,paylaşılmışdı,0.0,0.0
37887,əlivi,əlini,əlivi,1.0,1.0
1615,məsləhətlərini,məsləhətlərini,məsləhətlərini,0.0,0.0
39596,rüstəmov,Rüstəmov,Rüstəmov,0.0,1.0
12231,səhifədəki,səhifədə ki,səhifədəki,1.0,1.0
18733,odeniwlidi,ödənişlidir,ödənişlidir,0.0,4.0
14034,HEMDE,həm də,HEMDE,6.0,6.0
15361,elaqelendirib,əlaqələndirib,elaqelendirib,3.0,3.0
21281,Elaclari,əlacları,Elaclari,2.0,2.0
35549,etmədik,etmədik,etmədik,0.0,0.0
29884,işlıməkçün,işləmək üçün,işlıməkçün,3.0,3.0
26653,Yaxsi,yaxşı,yaxşı,0.0,3.0
35709,illəri,illəri,illəri,0.0,0.0
23041,başlama,başlama,başlama,0.0,0.0
26923,qaranliq,qaranlıq,qaranlıq,0.0,1.0
25955,göstəriblər,göstəriblər,göstəriblər,0.0,0.0
15988,budinlikdən,budilnikdən,budinlikdən,2.0,2.0
41270,meslehetdirmi,məsləhətdirmi,meslehetdirmi,3.0,3.0
7550,Hazirliq,hazırlıq,hazırlıq,0.0,3.0
12493,qruplarımıza,qruplarımıza,qruplarımıza,0.0,0.0
22109,götürmüşdüçox,götürmüşdü çox,götürmüşdüçox,1.0,1.0
25781,5-6-7,5-6-7,5-6-7,0.0,0.0
15799,qurawdir,quraşdır,quraşdır,0.0,2.0
44849,barələrində,barələrində,barələrində,0.0,0.0
5164,ehdimali,ehtimalı,ehtimalı,0.0,2.0
3026,səndən,səndən,səndən,0.0,0.0
38303,yaxw,yaxşı,yaxşı,0.0,2.0
42375,mehribanam,mehribanam,mehribanam,0.0,0.0
44555,birinize,birinizə,birinizə,0.0,1.0
3566,paylaşın,paylaşın,paylaşın,0.0,0.0
37428,Buzovna,Buzovna,Buzovna,0.0,0.0
1784,vəziyyətdəyəm…,vəziyyətdəyəm,vəziyyətdəyəm,0.0,1.0
23749,gireceksiz,girəcəksiniz,gireceksiz,4.0,4.0
1898,sağ-salamat,sağ-salamat,sağ-salamat,0.0,0.0
19388,kecirlecek,keçiriləcək,kecirlecek,4.0,4.0
35471,ixtisasda,ixtisasda,ixtisasda,0.0,0.0
27945,lyuku,lyuku,lyuku,0.0,0.0
5382,övladlarıma,övladlarıma,övladlarıma,0.0,0.0
11291,haradı,haradı,haradı,0.0,0.0
12088,Açılır,açılır,açılır,0.0,1.0
41368,kiminləsə,kiminləsə,kiminləsə,0.0,0.0
32671,özümün,özümün,özümün,0.0,0.0
27783,malina,malına,malına,0.0,1.0
25165,Tapılmadı,tapılmadı,tapılmadı,0.0,1.0
11904,həvəsini,həvəsini,həvəsini,0.0,0.0
41725,hesabina,hesabına,hesabına,0.0,1.0
13611,komissiya,komissiya,komissiya,0.0,0.0
39892,bitəndə,bitəndə,bitəndə,0.0,0.0
31539,Ypxdir,yoxdur,Ypxdir,3.0,3.0
38716,Maliyə-iqtisad,maliyyə-iqtisad,Maliyə-iqtisad,2.0,2.0
11136,gəlmişəm,gəlmişəm,gəlmişəm,0.0,0.0
5209,qaldım,qaldım,qaldım,0.0,0.0
5703,tərəfi,tərəfi,tərəfi,0.0,0.0
34411,həyəcanlıyam,həyəcanlıyam,həyəcanlıyam,0.0,0.0
37440,Statusda,statusda,Statusda,1.0,1.0
